percent,river,site,time,pigments
20.3249935517152,GRG,AV,T14,Chlorophyll a.allomer
17.2765523396659,GRG,AV,T21,Chlorophyll a.allomer
11.4821474441305,GRG,AV,T21,Chlorophyll a.allomer
22.5944974284716,GRG,AV,T21,Chlorophyll a.allomer
11.8376550169109,RCA,AM,T07,Chlorophyll a.allomer
13.8966092273485,RCA,AM,T07,Chlorophyll a.allomer
12.8331688055281,RCA,AM,T07,Chlorophyll a.allomer
12.2262773722628,RCA,AM,T14,Chlorophyll a.allomer
12.4862732338228,RCA,AM,T14,Chlorophyll a.allomer
11.8523839454072,RCA,AM,T14,Chlorophyll a.allomer
11.2759643916914,RCA,AM,T21,Chlorophyll a.allomer
12.5718981101068,RCA,AM,T21,Chlorophyll a.allomer
11.6710395367773,RCA,AM,T21,Chlorophyll a.allomer
11.3220607139326,RCA,AM,T21,Chlorophyll a.allomer
18.0301729424752,RCA,AV,T07,Chlorophyll a.allomer
14.5880419149373,RCA,AV,T07,Chlorophyll a.allomer
16.934144991699,RCA,AV,T07,Chlorophyll a.allomer
13.6630343671417,RCA,AV,T14,Chlorophyll a.allomer
12.3898495991519,RCA,AV,T14,Chlorophyll a.allomer
14.835117027756,RCA,AV,T14,Chlorophyll a.allomer
9.57971354778117,RCA,AV,T21,Chlorophyll a.allomer
6.76062383745886,RCA,AV,T21,Chlorophyll a.allomer
7.89684743043988,RCA,AV,T21,Chlorophyll a.allomer
6.60227411664018,RCAR,AM,T07,Chlorophyll a.allomer
6.7287784679089,RCAR,AM,T07,Chlorophyll a.allomer
7.85139793182689,RCAR,AM,T07,Chlorophyll a.allomer
18.155737704918,RCAR,AM,T14,Chlorophyll a.allomer
11.7097517276683,RCAR,AM,T14,Chlorophyll a.allomer
10.5400412908834,RCAR,AM,T14,Chlorophyll a.allomer
4.33209037069533,RCAR,AM,T21,Chlorophyll a.allomer
12.9457947047524,RCAR,AM,T21,Chlorophyll a.allomer
13.8744085331622,RCAR,AM,T21,Chlorophyll a.allomer
8.04352969008753,RCAR,AV,T07,Chlorophyll a.allomer
3.87886021184544,RCAR,AV,T07,Chlorophyll a.allomer
5.46222817685252,RCAR,AV,T07,Chlorophyll a.allomer
10.171102661597,RCAR,AV,T14,Chlorophyll a.allomer
8.82095112864344,RCAR,AV,T14,Chlorophyll a.allomer
7.88104999082176,RCAR,AV,T14,Chlorophyll a.allomer
8.75160090260413,RCAR,AV,T21,Chlorophyll a.allomer
9.14430862041594,RCAR,AV,T21,Chlorophyll a.allomer
9.59361075263581,RCAR,AV,T21,Chlorophyll a.allomer
8.19238900634249,RGA,AM,T07,Chlorophyll a.allomer
8.03571428571429,RGA,AM,T07,Chlorophyll a.allomer
0,RGA,AM,T07,Chlorophyll a.allomer
10.4730949801372,RGA,AM,T14,Chlorophyll a.allomer
15.7367668097282,RGA,AM,T14,Chlorophyll a.allomer
9.21314741035857,RGA,AM,T14,Chlorophyll a.allomer
11.7531831537708,RGA,AM,T21,Chlorophyll a.allomer
6.30568882796436,RGA,AM,T21,Chlorophyll a.allomer
9.81428355730032,RGA,AV,T07,Chlorophyll a.allomer
6.37267397399949,RGA,AV,T07,Chlorophyll a.allomer
3.53448275862069,RGA,AV,T07,Chlorophyll a.allomer
7.17488789237668,RGA,AV,T14,Chlorophyll a.allomer
9.47782546494993,RGA,AV,T14,Chlorophyll a.allomer
6.48152315794212,RGA,AV,T14,Chlorophyll a.allomer
10.075253436159,RGA,AV,T21,Chlorophyll a.allomer
10.7839235972941,RGA,AV,T21,Chlorophyll a.allomer
5.18778313605144,RGA,AV,T21,Chlorophyll a.allomer
7.94564085703326,RMO,AM,T07,Chlorophyll a.allomer
5.29606472968003,RMO,AM,T07,Chlorophyll a.allomer
4.78923248420792,RMO,AM,T07,Chlorophyll a.allomer
4.05921351876611,RMO,AM,T14,Chlorophyll a.allomer
7.19707888920919,RMO,AM,T14,Chlorophyll a.allomer
4.50276243093923,RMO,AM,T21,Chlorophyll a.allomer
6.13591832525523,RMO,AM,T21,Chlorophyll a.allomer
4.45261833317201,RMO,AM,T21,Chlorophyll a.allomer
7.65451254202224,RMO,AV,T07,Chlorophyll a.allomer
9.36217680570495,RMO,AV,T07,Chlorophyll a.allomer
8.50517771345012,RMO,AV,T07,Chlorophyll a.allomer
11.3087248322148,RMO,AV,T14,Chlorophyll a.allomer
2.52309389218255,RMO,AV,T14,Chlorophyll a.allomer
6.63624511082138,RMO,AV,T14,Chlorophyll a.allomer
39.3377483443709,RMO,AV,T21,Chlorophyll a.allomer
41.9139155871291,RMO,AV,T21,Chlorophyll a.allomer
16.7804323094425,RMO,AV,T21,Chlorophyll a.allomer
5.77367205542725,RPE,AM,T07,Chlorophyll a.allomer
4.72255017709563,RPE,AM,T07,Chlorophyll a.allomer
7.46965452847806,RPE,AM,T07,Chlorophyll a.allomer
14.8347943358058,RPE,AM,T14,Chlorophyll a.allomer
13.3738601823708,RPE,AM,T14,Chlorophyll a.allomer
11.9305856832972,RPE,AM,T14,Chlorophyll a.allomer
6.11776701503951,RPE,AM,T21,Chlorophyll a.allomer
10.5177993527508,RPE,AM,T21,Chlorophyll a.allomer
12.8553770086527,RPE,AM,T21,Chlorophyll a.allomer
3.77659737787467,RPE,AV,T07,Chlorophyll a.allomer
6.20417371686407,RPE,AV,T07,Chlorophyll a.allomer
4.46927374301676,RPE,AV,T07,Chlorophyll a.allomer
11.5007656967841,RPE,AV,T14,Chlorophyll a.allomer
3.55208665179994,RPE,AV,T14,Chlorophyll a.allomer
5.76223210675293,RPE,AV,T14,Chlorophyll a.allomer
0,GRG,AM,T07,Chlorophyll a.epimer
0,GRG,AM,T07,Chlorophyll a.epimer
0,GRG,AM,T07,Chlorophyll a.epimer
0,GRG,AM,T14,Chlorophyll a.epimer
0,GRG,AM,T14,Chlorophyll a.epimer
0,GRG,AM,T14,Chlorophyll a.epimer
0,GRG,AM,T21,Chlorophyll a.epimer
0.704887218045113,GRG,AM,T21,Chlorophyll a.epimer
0.793485069951973,GRG,AM,T21,Chlorophyll a.epimer
0.763045137054646,GRG,AV,T07,Chlorophyll a.epimer
0.82032051094249,GRG,AV,T07,Chlorophyll a.epimer
0.698055914278734,GRG,AV,T07,Chlorophyll a.epimer
0.572246065808298,GRG,AV,T14,Chlorophyll a.epimer
0.367122170099939,GRG,AV,T14,Chlorophyll a.epimer
0.528759350012897,GRG,AV,T14,Chlorophyll a.epimer
0.828764503378809,GRG,AV,T21,Chlorophyll a.epimer
0.770613922424865,GRG,AV,T21,Chlorophyll a.epimer
0.399460728017177,GRG,AV,T21,Chlorophyll a.epimer
0,RCA,AM,T07,Chlorophyll a.epimer
0,RCA,AM,T07,Chlorophyll a.epimer
0,RCA,AM,T07,Chlorophyll a.epimer
0,RCA,AM,T14,Chlorophyll a.epimer
0,RCA,AM,T14,Chlorophyll a.epimer
0.538744724791236,RCA,AM,T14,Chlorophyll a.epimer
0.637982195845697,RCA,AM,T21,Chlorophyll a.epimer
0.739523418241578,RCA,AM,T21,Chlorophyll a.epimer
0,RCA,AM,T21,Chlorophyll a.epimer
0.321368535548304,RCA,AM,T21,Chlorophyll a.epimer
0.919906782779345,RCA,AV,T07,Chlorophyll a.epimer
0.890349976029039,RCA,AV,T07,Chlorophyll a.epimer
0.896513558384062,RCA,AV,T07,Chlorophyll a.epimer
0.447052249231629,RCA,AV,T14,Chlorophyll a.epimer
0.258397932816538,RCA,AV,T14,Chlorophyll a.epimer
0.304533194118159,RCA,AV,T14,Chlorophyll a.epimer
0.986146982859826,RCA,AV,T21,Chlorophyll a.epimer
0.500786950922879,RCA,AV,T21,Chlorophyll a.epimer
0.592263557282991,RCA,AV,T21,Chlorophyll a.epimer
0,RCAR,AM,T07,Chlorophyll a.epimer
0,RCAR,AM,T07,Chlorophyll a.epimer
0,RCAR,AM,T07,Chlorophyll a.epimer
0.340163934426229,RCAR,AM,T14,Chlorophyll a.epimer
0,RCAR,AM,T14,Chlorophyll a.epimer
0,RCAR,AM,T14,Chlorophyll a.epimer
4.05790743584119,RCAR,AM,T21,Chlorophyll a.epimer
0,RCAR,AM,T21,Chlorophyll a.epimer
0,RCAR,AM,T21,Chlorophyll a.epimer
0.867439476381989,RCAR,AV,T07,Chlorophyll a.epimer
0,RCAR,AV,T07,Chlorophyll a.epimer
0,RCAR,AV,T07,Chlorophyll a.epimer
0.475285171102662,RCAR,AV,T14,Chlorophyll a.epimer
0.394477317554241,RCAR,AV,T14,Chlorophyll a.epimer
0.391604968488038,RCAR,AV,T14,Chlorophyll a.epimer
0.884308105141184,RCAR,AV,T21,Chlorophyll a.epimer
0.825527861565328,RCAR,AV,T21,Chlorophyll a.epimer
0.231318025761523,RCAR,AV,T21,Chlorophyll a.epimer
0,RGA,AM,T07,Chlorophyll a.epimer
0,RGA,AM,T07,Chlorophyll a.epimer
0,RGA,AM,T07,Chlorophyll a.epimer
0,RGA,AM,T14,Chlorophyll a.epimer
0,RGA,AM,T14,Chlorophyll a.epimer
0,RGA,AM,T14,Chlorophyll a.epimer
0,RGA,AM,T21,Chlorophyll a.epimer
0,RGA,AM,T21,Chlorophyll a.epimer
0,RGA,AV,T07,Chlorophyll a.epimer
0,RGA,AV,T07,Chlorophyll a.epimer
3.83620689655172,RGA,AV,T07,Chlorophyll a.epimer
0.655398413245947,RGA,AV,T14,Chlorophyll a.epimer
0.488793514544588,RGA,AV,T14,Chlorophyll a.epimer
0,RGA,AV,T14,Chlorophyll a.epimer
0.932893836681386,RGA,AV,T21,Chlorophyll a.epimer
0.875447672105054,RGA,AV,T21,Chlorophyll a.epimer
1.16907788981441,RGA,AV,T21,Chlorophyll a.epimer
0.526056222258754,RMO,AM,T07,Chlorophyll a.epimer
0.809121000367782,RMO,AM,T07,Chlorophyll a.epimer
0.578010817059576,RMO,AM,T07,Chlorophyll a.epimer
0.702953784234538,RMO,AM,T14,Chlorophyll a.epimer
0.230614009801095,RMO,AM,T14,Chlorophyll a.epimer
0.676795580110497,RMO,AM,T21,Chlorophyll a.epimer
0.438279880375374,RMO,AM,T21,Chlorophyll a.epimer
0.483980253605653,RMO,AM,T21,Chlorophyll a.epimer
0.620636152055857,RMO,AV,T07,Chlorophyll a.epimer
0.517907653081551,RMO,AV,T07,Chlorophyll a.epimer
0.775910949297204,RMO,AV,T07,Chlorophyll a.epimer
0.724832214765101,RMO,AV,T14,Chlorophyll a.epimer
1.81993657796774,RMO,AV,T14,Chlorophyll a.epimer
0.430247718383312,RMO,AV,T14,Chlorophyll a.epimer
0.450331125827815,RMO,AV,T21,Chlorophyll a.epimer
0.73129962390305,RMO,AV,T21,Chlorophyll a.epimer
0.805839969662495,RMO,AV,T21,Chlorophyll a.epimer
0,RPE,AM,T07,Chlorophyll a.epimer
0,RPE,AM,T07,Chlorophyll a.epimer
0,RPE,AM,T07,Chlorophyll a.epimer
0,RPE,AM,T14,Chlorophyll a.epimer
0,RPE,AM,T14,Chlorophyll a.epimer
0,RPE,AM,T14,Chlorophyll a.epimer
0,RPE,AM,T21,Chlorophyll a.epimer
0,RPE,AM,T21,Chlorophyll a.epimer
0,RPE,AM,T21,Chlorophyll a.epimer
0.951825355399306,RPE,AV,T07,Chlorophyll a.epimer
0,RPE,AV,T07,Chlorophyll a.epimer
0,RPE,AV,T07,Chlorophyll a.epimer
0.413476263399694,RPE,AV,T14,Chlorophyll a.epimer
0.430073271742593,RPE,AV,T14,Chlorophyll a.epimer
0.323493732308937,RPE,AV,T14,Chlorophyll a.epimer
4.64700625558534,GRG,AM,T07,Chlorophyll b
5.3391959798995,GRG,AM,T07,Chlorophyll b
4.48514296393198,GRG,AM,T07,Chlorophyll b
1.87441424554827,GRG,AM,T14,Chlorophyll b
1.71232876712329,GRG,AM,T14,Chlorophyll b
4.31034482758621,GRG,AM,T14,Chlorophyll b
2.86168521462639,GRG,AM,T21,Chlorophyll b
1.92669172932331,GRG,AM,T21,Chlorophyll b
2.08811860513677,GRG,AM,T21,Chlorophyll b
1.99565651229677,GRG,AV,T07,Chlorophyll b
1.40626373304427,GRG,AV,T07,Chlorophyll b
3.35066838853792,GRG,AV,T07,Chlorophyll b
1.43814471801822,GRG,AV,T14,Chlorophyll b
2.51886600040791,GRG,AV,T14,Chlorophyll b
5.339179778179,GRG,AV,T14,Chlorophyll b
7.20387606783119,GRG,AV,T21,Chlorophyll b
4.85486771127665,GRG,AV,T21,Chlorophyll b
3.47031507464922,GRG,AV,T21,Chlorophyll b
2.08568207440812,RCA,AM,T07,Chlorophyll b
10.5614230127849,RCA,AM,T07,Chlorophyll b
10.8588351431392,RCA,AM,T07,Chlorophyll b
2.73722627737226,RCA,AM,T14,Chlorophyll b
2.15561068857526,RCA,AM,T14,Chlorophyll b
3.99569004220167,RCA,AM,T14,Chlorophyll b
1.92878338278932,RCA,AM,T21,Chlorophyll b
1.31470829909614,RCA,AM,T21,Chlorophyll b
1.35709762055551,RCA,AM,T21,Chlorophyll b
1.58212202116088,RCA,AM,T21,Chlorophyll b
11.6521525818717,RCA,AV,T07,Chlorophyll b
11.3005958495993,RCA,AV,T07,Chlorophyll b
11.1787493082457,RCA,AV,T07,Chlorophyll b
6.5101983794356,RCA,AV,T14,Chlorophyll b
10.0046379116147,RCA,AV,T14,Chlorophyll b
7.98312016009745,RCA,AV,T14,Chlorophyll b
7.53698051185724,RCA,AV,T21,Chlorophyll b
2.50393475461439,RCA,AV,T21,Chlorophyll b
3.57825899191807,RCA,AV,T21,Chlorophyll b
26.531360802054,RCAR,AM,T07,Chlorophyll b
27.5621118012422,RCAR,AM,T07,Chlorophyll b
26.0436614324014,RCAR,AM,T07,Chlorophyll b
11.3114754098361,RCAR,AM,T14,Chlorophyll b
16.7647811620169,RCAR,AM,T14,Chlorophyll b
15.2124307291101,RCAR,AM,T14,Chlorophyll b
5.26431234919939,RCAR,AM,T21,Chlorophyll b
9.02029566524681,RCAR,AM,T21,Chlorophyll b
10.4258561231855,RCAR,AM,T21,Chlorophyll b
6.46636700575664,RCAR,AV,T07,Chlorophyll b
10.7414590481874,RCAR,AV,T07,Chlorophyll b
11.6458827166856,RCAR,AV,T07,Chlorophyll b
19.5274307441608,RCAR,AV,T14,Chlorophyll b
12.8917378917379,RCAR,AV,T14,Chlorophyll b
13.8346692773665,RCAR,AV,T14,Chlorophyll b
8.75160090260413,RCAR,AV,T21,Chlorophyll b
8.63629147483728,RCAR,AV,T21,Chlorophyll b
6.50125398719229,RCAR,AV,T21,Chlorophyll b
2.32558139534884,RGA,AM,T07,Chlorophyll b
3.47222222222222,RGA,AM,T07,Chlorophyll b
0,RGA,AM,T07,Chlorophyll b
1.11953773925605,RGA,AM,T14,Chlorophyll b
0,RGA,AM,T14,Chlorophyll b
2.04183266932271,RGA,AM,T14,Chlorophyll b
0.750897812602024,RGA,AM,T21,Chlorophyll b
0.753941055517478,RGA,AM,T21,Chlorophyll b
10.2672504907142,RGA,AV,T07,Chlorophyll b
15.5493244965588,RGA,AV,T07,Chlorophyll b
11.6379310344828,RGA,AV,T07,Chlorophyll b
12.3835805450155,RGA,AV,T14,Chlorophyll b
9.95469718645684,RGA,AV,T14,Chlorophyll b
13.2331097807985,RGA,AV,T14,Chlorophyll b
9.20455252192301,RGA,AV,T21,Chlorophyll b
10.1472343812177,RGA,AV,T21,Chlorophyll b
9.57182522285547,RGA,AV,T21,Chlorophyll b
7.94564085703326,RMO,AM,T07,Chlorophyll b
8.78999632217727,RMO,AM,T07,Chlorophyll b
11.931794723587,RMO,AM,T07,Chlorophyll b
6.20253339030475,RMO,AM,T14,Chlorophyll b
5.54434515230134,RMO,AM,T14,Chlorophyll b
4.72375690607735,RMO,AM,T21,Chlorophyll b
4.64061049809219,RMO,AM,T21,Chlorophyll b
4.3235569322105,RMO,AM,T21,Chlorophyll b
7.91311093871218,RMO,AV,T07,Chlorophyll b
8.12716624835664,RMO,AV,T07,Chlorophyll b
7.72926676415291,RMO,AV,T07,Chlorophyll b
10.7919463087248,RMO,AV,T14,Chlorophyll b
6.8936991589687,RMO,AV,T14,Chlorophyll b
7.44458930899609,RMO,AV,T14,Chlorophyll b
5.6953642384106,RMO,AV,T21,Chlorophyll b
8.06519013790222,RMO,AV,T21,Chlorophyll b
6.49412210845658,RMO,AV,T21,Chlorophyll b
5.19630484988453,RPE,AM,T07,Chlorophyll b
7.6741440377804,RPE,AM,T07,Chlorophyll b
4.85527544351074,RPE,AM,T07,Chlorophyll b
6.40593391773432,RPE,AM,T14,Chlorophyll b
18.2370820668693,RPE,AM,T14,Chlorophyll b
14.0997830802603,RPE,AM,T14,Chlorophyll b
5.35304613815957,RPE,AM,T21,Chlorophyll b
5.25889967637541,RPE,AM,T21,Chlorophyll b
3.21384425216316,RPE,AM,T21,Chlorophyll b
17.7162332279161,RPE,AV,T07,Chlorophyll b
20.868584320361,RPE,AV,T07,Chlorophyll b
24.9534450651769,RPE,AV,T07,Chlorophyll b
17.5038284839204,RPE,AV,T14,Chlorophyll b
12.8066263141128,RPE,AV,T14,Chlorophyll b
11.0190052567732,RPE,AV,T14,Chlorophyll b
1.42984807864164,GRG,AM,T07,Chlorophyll c2
0,GRG,AM,T07,Chlorophyll c2
1.36423098486264,GRG,AM,T07,Chlorophyll c2
0,GRG,AM,T14,Chlorophyll c2
2.28310502283105,GRG,AM,T14,Chlorophyll c2
1.04679802955665,GRG,AM,T14,Chlorophyll c2
0.794912559618442,GRG,AM,T21,Chlorophyll c2
4.13533834586466,GRG,AM,T21,Chlorophyll c2
3.236583837962,GRG,AM,T21,Chlorophyll c2
4.16740036391383,GRG,AV,T07,Chlorophyll c2
5.21489467670583,GRG,AV,T07,Chlorophyll c2
5.09580817423476,GRG,AV,T07,Chlorophyll c2
4.3370228145471,GRG,AV,T14,Chlorophyll c2
1.91719355496635,GRG,AV,T14,Chlorophyll c2
5.31338663915399,GRG,AV,T14,Chlorophyll c2
2.29504016320286,GRG,AV,T21,Chlorophyll c2
3.85306961212433,GRG,AV,T21,Chlorophyll c2
3.59514655215459,GRG,AV,T21,Chlorophyll c2
0,RCA,AM,T07,Chlorophyll c2
0,RCA,AM,T07,Chlorophyll c2
0,RCA,AM,T07,Chlorophyll c2
3.19343065693431,RCA,AM,T14,Chlorophyll c2
3.29442388253955,RCA,AM,T14,Chlorophyll c2
2.46924665529317,RCA,AM,T14,Chlorophyll c2
5.11869436201781,RCA,AM,T21,Chlorophyll c2
5.34100246507806,RCA,AM,T21,Chlorophyll c2
4.52365873518502,RCA,AM,T21,Chlorophyll c2
5.611589043805,RCA,AM,T21,Chlorophyll c2
4.04758984422912,RCA,AV,T07,Chlorophyll c2
3.90384220258886,RCA,AV,T07,Chlorophyll c2
3.20973990038738,RCA,AV,T07,Chlorophyll c2
3.43671416596815,RCA,AV,T14,Chlorophyll c2
3.94222487245743,RCA,AV,T14,Chlorophyll c2
4.82902636387366,RCA,AV,T14,Chlorophyll c2
3.35759567973703,RCA,AV,T21,Chlorophyll c2
5.04364000572328,RCA,AV,T21,Chlorophyll c2
4.07181195632056,RCA,AV,T21,Chlorophyll c2
0,RCAR,AM,T07,Chlorophyll c2
0,RCAR,AM,T07,Chlorophyll c2
0,RCAR,AM,T07,Chlorophyll c2
2.21311475409836,RCAR,AM,T14,Chlorophyll c2
1.79165600204761,RCAR,AM,T14,Chlorophyll c2
1.90155384113876,RCAR,AM,T14,Chlorophyll c2
0.767712217591577,RCAR,AM,T21,Chlorophyll c2
2.33859517247139,RCAR,AM,T21,Chlorophyll c2
2.24556901114765,RCAR,AM,T21,Chlorophyll c2
3.62747417396104,RCAR,AV,T07,Chlorophyll c2
1.93943010592272,RCAR,AV,T07,Chlorophyll c2
2.47346181593322,RCAR,AV,T07,Chlorophyll c2
1.71102661596958,RCAR,AV,T14,Chlorophyll c2
2.53122945430638,RCAR,AV,T14,Chlorophyll c2
2.5576699504375,RCAR,AV,T14,Chlorophyll c2
4.26907361102641,RCAR,AV,T21,Chlorophyll c2
4.19114145102397,RCAR,AV,T21,Chlorophyll c2
4.94290097153571,RCAR,AV,T21,Chlorophyll c2
5.02114164904862,RGA,AM,T07,Chlorophyll c2
0,RGA,AM,T07,Chlorophyll c2
0,RGA,AM,T07,Chlorophyll c2
0,RGA,AM,T14,Chlorophyll c2
0,RGA,AM,T14,Chlorophyll c2
10.707171314741,RGA,AM,T14,Chlorophyll c2
2.12210251387529,RGA,AM,T21,Chlorophyll c2
2.46744345442084,RGA,AM,T21,Chlorophyll c2
1.17771402687604,RGA,AV,T07,Chlorophyll c2
0,RGA,AV,T07,Chlorophyll c2
0,RGA,AV,T07,Chlorophyll c2
1.00034494653329,RGA,AV,T14,Chlorophyll c2
2.02670481640439,RGA,AV,T14,Chlorophyll c2
0.900211549714183,RGA,AV,T14,Chlorophyll c2
1.99017351825362,RGA,AV,T21,Chlorophyll c2
1.94986072423398,RGA,AV,T21,Chlorophyll c2
1.38827999415461,RGA,AV,T21,Chlorophyll c2
2.84947120390158,RMO,AM,T07,Chlorophyll c2
2.61125413755057,RMO,AM,T07,Chlorophyll c2
1.89917839891004,RMO,AM,T07,Chlorophyll c2
3.48720210610467,RMO,AM,T14,Chlorophyll c2
5.2849043912751,RMO,AM,T14,Chlorophyll c2
4.17127071823204,RMO,AM,T21,Chlorophyll c2
4.07342477054759,RMO,AM,T21,Chlorophyll c2
3.58145387668183,RMO,AM,T21,Chlorophyll c2
2.43082492888544,RMO,AV,T07,Chlorophyll c2
2.0716306123262,RMO,AV,T07,Chlorophyll c2
2.29789011907249,RMO,AV,T07,Chlorophyll c2
2.20805369127517,RMO,AV,T14,Chlorophyll c2
1.02026747552737,RMO,AV,T14,Chlorophyll c2
5.6844850065189,RMO,AV,T14,Chlorophyll c2
3.60264900662252,RMO,AV,T21,Chlorophyll c2
2.50731299623903,RMO,AV,T21,Chlorophyll c2
1.61167993932499,RMO,AV,T21,Chlorophyll c2
13.2794457274827,RPE,AM,T07,Chlorophyll c2
4.42739079102715,RPE,AM,T07,Chlorophyll c2
4.10830999066293,RPE,AM,T07,Chlorophyll c2
0,RPE,AM,T14,Chlorophyll c2
0,RPE,AM,T14,Chlorophyll c2
10.5206073752711,RPE,AM,T14,Chlorophyll c2
1.78434871271986,RPE,AM,T21,Chlorophyll c2
0,RPE,AM,T21,Chlorophyll c2
0.840543881334981,RPE,AM,T21,Chlorophyll c2
1.50449814240535,RPE,AV,T07,Chlorophyll c2
0,RPE,AV,T07,Chlorophyll c2
0,RPE,AV,T07,Chlorophyll c2
2.57274119448698,RPE,AV,T14,Chlorophyll c2
2.2937241159605,RPE,AV,T14,Chlorophyll c2
2.62838657501011,RPE,AV,T14,Chlorophyll c2
0,GRG,AM,T07,Chlorophyll c3
0,GRG,AM,T07,Chlorophyll c3
0,GRG,AM,T07,Chlorophyll c3
0,GRG,AM,T14,Chlorophyll c3
0.753424657534247,GRG,AM,T14,Chlorophyll c3
